id_linha,id_pedido,data_venda,cliente_id,produto,categoria,quantidade,preco_unitario,desconto_percentual,forma_pagamento,cidade,regiao,status_pedido
LIN-000896,PED-00478,2024-10-26,CLI-0076,Marcadores Coloridos,Papelaria,1,8.90,10,Cartão de débito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-000897,PED-00479,2024-03-24,CLI-0373,Carregador USB-C,Eletrónica,2,29.90,0,MB WAY,Albufeira,Algarve,Concluído
LIN-000898,PED-00479,2024-03-24,CLI-0373,Suporte para Portátil,Acessórios,2,33.85,0,MB WAY,Albufeira,Algarve,Concluído
LIN-000899,PED-00480,2024-09-15,CLI-0269,Rato Sem Fios,Eletrónica,1,24.90,0,Cartão de crédito,Ponta Delgada,Ilhas,Cancelado
LIN-000900,PED-00480,2024-09-15,CLI-0269,Auriculares Bluetooth,Eletrónica,2,41.10,5,Cartão de crédito,Ponta Delgada,Ilhas,Cancelado
LIN-000901,PED-00481,2024-05-03,CLI-0096,Pack Canetas Gel,Papelaria,1,4.90,0,Cartão de crédito,Faro,Algarve,Concluído
LIN-000902,PED-00481,2024-05-03,CLI-0096,Almofada Ergonómica,Casa e Escritório,3,32.90,0,Cartão de crédito,Faro,Algarve,Concluído
LIN-000903,PED-00481,2024-05-03,CLI-0096,Extensão Elétrica,Casa e Escritório,4,18.90,0,Cartão de crédito,Faro,Algarve,Concluído
LIN-000904,PED-00482,2025-05-30,CLI-0148,"Monitor 24""",Eletrónica,2,179.90,15,Cartão de débito,Leiria,Centro,Concluído
LIN-000905,PED-00483,2024-03-07,CLI-0382,Bolsa para Portátil,Acessórios,5,27.06,0,Cartão de débito,Viseu,Centro,Concluído
LIN-000906,PED-00484,2025-07-19,CLI-0009,Webcam Full HD,Eletrónica,1,53.25,0,Cartão de crédito,Faro,Algarve,Concluído
LIN-000907,PED-00485,2024-11-30,CLI-0183,Hub USB-C,Eletrónica,2,44.90,10,Cartão de crédito,Porto,Norte,Concluído
LIN-000908,PED-00486,2025-04-11,CLI-0086,Pack Canetas Gel,Papelaria,2,4.90,0,Transferência,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000909,PED-00486,2025-04-11,CLI-0086,Caderno A5,Papelaria,2,6.50,0,Transferência,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000910,PED-00487,2025-02-05,CLI-0191,Hub USB-C,Eletrónica,1,44.90,10,Cartão de débito,Beja,Alentejo,Concluído
LIN-000911,PED-00488,2025-09-07,CLI-0287,Candeeiro de Mesa,Casa e Escritório,1,27.06,0,Transferência,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000912,PED-00488,2025-09-07,CLI-0287,"Monitor 24""",Eletrónica,1,174.50,0,Transferência,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000913,PED-00489,2024-09-21,CLI-0186,Agenda Semanal,Papelaria,2,12.51,5,Cartão de débito,Braga,Norte,Devolvido
LIN-000914,PED-00489,2024-09-21,CLI-0186,Carregador USB-C,Eletrónica,1,29.90,10,Cartão de débito,Braga,Norte,Devolvido
LIN-000915,PED-00490,2024-05-07,CLI-0117,"Monitor 24""",Eletrónica,1,179.90,5,Cartão de crédito,Aveiro,Centro,Devolvido
LIN-000916,PED-00491,2024-02-13,CLI-0056,Caderno A5,Papelaria,1,6.30,5,MB WAY,Porto,Norte,Concluído
LIN-000917,PED-00491,2024-02-13,CLI-0056,Teclado Mecânico,Eletrónica,2,82.30,0,MB WAY,Porto,Norte,Concluído
LIN-000918,PED-00492,2025-11-13,CLI-0095,Caderno A5,Papelaria,1,6.50,15,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000919,PED-00492,2025-11-13,CLI-0095,Almofada Ergonómica,Casa e Escritório,2,33.89,0,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000920,PED-00493,2025-03-20,CLI-0051,Pack Canetas Gel,Papelaria,3,5.05,0,MB WAY,Faro,Algarve,Concluído
LIN-000921,PED-00493,2025-03-20,CLI-0051,Carregador USB-C,Eletrónica,2,29.90,10,MB WAY,Faro,Algarve,Concluído
LIN-000922,PED-00494,2025-10-14,CLI-0244,Carregador USB-C,Eletrónica,1,29.90,0,Cartão de débito,Viseu,Centro,Concluído
LIN-000923,PED-00494,2025-10-14,CLI-0244,Marcadores Coloridos,Papelaria,2,8.90,0,Cartão de débito,Viseu,Centro,Concluído
LIN-000924,PED-00494,2025-10-14,CLI-0244,Mochila Executiva,Acessórios,1,49.90,0,Cartão de débito,Viseu,Centro,Concluído
LIN-000925,PED-00494,2025-10-14,CLI-0244,Suporte para Portátil,Acessórios,1,34.90,0,Cartão de débito,Viseu,Centro,Concluído
LIN-000926,PED-00495,2024-02-11,CLI-0168,Garrafa Térmica,Acessórios,2,21.90,15,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000927,PED-00495,2024-02-11,CLI-0168,Coluna Bluetooth,Eletrónica,1,67.80,10,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000928,PED-00496,2025-02-31,CLI-0348,Mochila Executiva,Acessórios,2,48.40,0,Cartão de crédito,Viseu,Centro,Concluído
LIN-000929,PED-00496,2025-09-12,CLI-0348,Garrafa Térmica,Acessórios,1,22.56,15,Cartão de crédito,Viseu,Centro,Concluído
LIN-000930,PED-00497,2025-07-26,CLI-0087,Mochila Executiva,Acessórios,1,49.90,5,Dinheiro,Porto,Norte,Concluído
LIN-000931,PED-00497,2025-07-26,CLI-0087,"Monitor 24""",Eletrónica,1,185.30,0,Dinheiro,Porto,Norte,Concluído
LIN-000932,PED-00498,2025-08-07,CLI-0411,Mochila Executiva,Acessórios,1,49.90,5,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000933,PED-00498,2025-08-07,CLI-0411,Bolsa para Portátil,Acessórios,1,27.90,0,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000934,PED-00499,2024-07-16,CLI-0069,Auriculares Bluetooth,Eletrónica,1,39.90,0,MB WAY,Porto,Norte,Concluído
LIN-000935,PED-00499,2024-07-16,CLI-0069,Carregador USB-C,Eletrónica,2,29.00,5,MB WAY,Porto,Norte,Concluído
LIN-000936,PED-00500,2025-05-26,CLI-0267,Bolsa para Portátil,Acessórios,1,27.90,5,MB WAY,Évora,Alentejo,Concluído
LIN-000937,PED-00500,2025-05-26,CLI-0267,Organizador de Mesa,Casa e Escritório,2,14.45,10,MB WAY,Évora,Alentejo,Concluído
LIN-000938,PED-00501,2024-02-03,CLI-0221,Garrafa Térmica,Acessórios,1,22.56,5,Cartão de crédito,Albufeira,Algarve,Concluído
LIN-000939,PED-00501,2024-02-03,CLI-0221,Extensão Elétrica,Casa e Escritório,2,18.90,0,Cartão de crédito,Albufeira,Algarve,Concluído
LIN-000940,PED-00501,2024-02-03,CLI-0221,Teclado Mecânico,Eletrónica,1,79.90,0,Cartão de crédito,Albufeira,Algarve,Concluído
LIN-000941,PED-00502,2024-04-11,CLI-0346,Candeeiro de Mesa,Casa e Escritório,1,27.90,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000942,PED-00502,2024-04-11,CLI-0346,Carregador USB-C,Eletrónica,2,29.90,5,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000943,PED-00503,2024-10-21,CLI-0146,Marcadores Coloridos,Papelaria,2,8.90,0,Cartão de crédito,Aveiro,Centro,Concluído
LIN-000944,PED-00503,2024-10-21,CLI-0146,Almofada Ergonómica,Casa e Escritório,1,32.90,0,Cartão de crédito,Aveiro,Centro,Concluído
LIN-000945,PED-00503,2024-10-21,CLI-0146,Auriculares Bluetooth,Eletrónica,1,39.90,0,Cartão de crédito,Aveiro,Centro,Concluído
LIN-000946,PED-00504,2025-05-17,CLI-0304,Carregador USB-C,Eletrónica,1,29.90,0,MB WAY,Porto,Norte,Concluído
LIN-000947,PED-00505,2025-05-24,CLI-0217,Almofada Ergonómica,Casa e Escritório,5,32.90,0,Transferência,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000948,PED-00505,2025-05-24,CLI-0217,Auriculares Bluetooth,Eletrónica,1,38.70,5,Transferência,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000949,PED-00506,2024-04-03,CLI-0346,Carregador USB-C,Eletrónica,1,29.90,0,Cartão de débito,Guimarães,Norte,Concluído
LIN-000950,PED-00506,2024-04-03,CLI-0346,Pack Canetas Gel,Papelaria,2,4.75,10,Cartão de débito,Guimarães,Norte,Concluído
LIN-000951,PED-00507,2025-02-21,CLI-0148,Extensão Elétrica,Casa e Escritório,2,18.90,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000952,PED-00507,2025-02-21,CLI-0148,Rato Sem Fios,Eletrónica,3,24.90,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000953,PED-00507,2025-02-21,CLI-0148,"Monitor 24""",Eletrónica,1,174.50,5,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000954,PED-00508,2024-09-14,CLI-0412,Caderno A5,Papelaria,2,6.50,5,MB WAY,Coimbra,Centro,Concluído
LIN-000955,PED-00509,2025-03-03,CLI-0010,Garrafa Térmica,Acessórios,4,22.56,5,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000956,PED-00509,2025-03-03,CLI-0010,Caderno A5,Papelaria,3,6.50,10,Cartão de débito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000957,PED-00510,2025-07-14,CLI-0031,Pack Canetas Gel,Papelaria,3,4.90,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000958,PED-00511,2025-10-01,CLI-0033,Carregador USB-C,Eletrónica,1,30.80,0,Transferência,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-000959,PED-00512,2024-07-23,CLI-0077,Candeeiro de Mesa,Casa e Escritório,1,27.06,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000960,PED-00512,2024-07-23,CLI-0077,Suporte para Portátil,Acessórios,1,33.85,0,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000961,PED-00513,2025-09-12,CLI-0338,Auriculares Bluetooth,Eletrónica,3,38.70,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000962,PED-00513,2025-09-12,CLI-0338,Teclado Mecânico,Eletrónica,1,77.50,10,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-000963,PED-00514,2024-11-23,CLI-0187,Webcam Full HD,Eletrónica,2,56.55,15,Transferência,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000964,PED-00514,2024-11-23,CLI-0187,Coluna Bluetooth,Eletrónica,2,72.00,15,Transferência,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000965,PED-00514,2024-11-23,CLI-0187,"Monitor 24""",Eletrónica,4,179.90,5,Transferência,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-000966,PED-00515,2024-03-26,CLI-0308,Mochila Executiva,Acessórios,4,49.90,0,MB WAY,Braga,Norte,Concluído
LIN-000967,PED-00515,2024-03-26,CLI-0308,Coluna Bluetooth,Eletrónica,1,69.90,0,MB WAY,Braga,Norte,Concluído
LIN-000968,PED-00516,2024-08-06,CLI-0302,Candeeiro de Mesa,Casa e Escritório,1,27.90,15,Cartão de débito,Porto,Norte,Concluído
LIN-000969,PED-00517,2025-11-01,CLI-0075,Extensão Elétrica,Casa e Escritório,1,18.33,10,MB WAY,Viseu,Centro,Concluído
LIN-000970,PED-00518,2025-09-03,CLI-0123,"Monitor 24""",Eletrónica,3,179.90,0,Cartão de débito,Coimbra,Centro,Concluído
LIN-000971,PED-00518,2025-09-03,CLI-0123,Candeeiro de Mesa,Casa e Escritório,3,27.90,10,Cartão de débito,Coimbra,Centro,Concluído
LIN-000972,PED-00519,2025-11-22,CLI-0155,Carregador USB-C,Eletrónica,4,29.90,15,MB WAY,Porto,Norte,Concluído
LIN-000973,PED-00520,2025-08-16,CLI-0209,Bolsa para Portátil,Acessórios,2,27.90,5,Cartão de crédito,Beja,Alentejo,Concluído
LIN-000974,PED-00520,2025-08-16,CLI-0209,Extensão Elétrica,Casa e Escritório,3,18.33,10,Cartão de crédito,Beja,Alentejo,Concluído
LIN-000975,PED-00521,2025-06-22,CLI-0260,Agenda Semanal,Papelaria,2,12.51,5,Cartão de débito,Porto,Norte,Concluído
LIN-000976,PED-00521,2025-06-22,CLI-0260,Garrafa Térmica,Acessórios,1,21.90,5,Cartão de débito,Porto,Norte,Concluído
LIN-000977,PED-00522,2024-05-02,CLI-0206,Coluna Bluetooth,Eletrónica,1,69.90,10,Cartão de crédito,Guimarães,Norte,Concluído
LIN-000978,PED-00523,2025-06-13,CLI-0406,Carregador USB-C,Eletrónica,2,29.90,5,Cartão de débito,Portimão,Algarve,Concluído
LIN-000979,PED-00524,2024-06-20,CLI-0213,Almofada Ergonómica,Casa e Escritório,4,33.89,5,Cartão de débito,Viseu,Centro,Concluído
LIN-000980,PED-00524,2024-06-20,CLI-0213,Coluna Bluetooth,Eletrónica,2,67.80,15,Cartão de débito,Viseu,Centro,Concluído
LIN-000981,PED-00524,2024-06-20,CLI-0213,Auriculares Bluetooth,Eletrónica,1,39.90,0,Cartão de débito,Viseu,Centro,Concluído
LIN-000982,PED-00525,2025-04-25,CLI-0308,"Monitor 24""",Eletrónica,1,179.90,10,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000983,PED-00525,2025-04-25,CLI-0308,Auriculares Bluetooth,Eletrónica,1,39.90,5,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000984,PED-00525,2025-04-25,CLI-0308,Organizador de Mesa,Casa e Escritório,1,14.90,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-000985,PED-00526,2025-01-13,CLI-0067,Hub USB-C,Eletrónica,1,44.90,0,Cartão de crédito,Leiria,Centro,Concluído
LIN-000986,PED-00526,2025-01-13,CLI-0067,Suporte para Portátil,Acessórios,5,34.90,5,Cartão de crédito,Leiria,Centro,Concluído
LIN-000987,PED-00526,2025-01-13,CLI-0067,Carregador USB-C,Eletrónica,3,29.90,0,Cartão de crédito,Leiria,Centro,Concluído
LIN-000988,PED-00527,2025-05-16,CLI-0044,Hub USB-C,Eletrónica,2,46.25,0,Cartão de crédito,Porto,Norte,Concluído
LIN-000989,PED-00527,2025-05-16,CLI-0044,Mochila Executiva,Acessórios,1,48.40,0,Cartão de crédito,Porto,Norte,Concluído
LIN-000990,PED-00528,2025-11-29,CLI-0242,Extensão Elétrica,Casa e Escritório,1,18.90,0,Dinheiro,Lagos,Algarve,Cancelado
LIN-000991,PED-00528,2025-11-29,CLI-0242,Teclado Mecânico,Eletrónica,1,79.90,0,Dinheiro,Lagos,Algarve,Cancelado
LIN-000992,PED-00528,2025-11-29,CLI-0242,Auriculares Bluetooth,Eletrónica,3,38.70,10,Dinheiro,Lagos,Algarve,Cancelado
LIN-000993,PED-00528,2025-11-29,CLI-0242,Caderno A5,Papelaria,1,6.70,5,Dinheiro,Lagos,Algarve,Cancelado
LIN-000994,PED-00529,2024-10-11,CLI-0240,"Monitor 24""",Eletrónica,1,179.90,0,Cartão de crédito,Braga,Norte,Concluído
LIN-000995,PED-00530,2025-12-19,CLI-0144,Extensão Elétrica,Casa e Escritório,1,18.90,0,Transferência,Évora,Alentejo,Concluído
LIN-000996,PED-00530,2025-12-19,CLI-0144,Caderno A5,Papelaria,5,6.50,5,Transferência,Évora,Alentejo,Concluído
LIN-000997,PED-00530,2025-12-19,CLI-0144,Organizador de Mesa,Casa e Escritório,4,14.90,0,Transferência,Évora,Alentejo,Concluído
LIN-000998,PED-00531,2024-05-12,CLI-0118,"Monitor 24""",Eletrónica,1,179.90,15,Cartão de débito,Guimarães,Norte,Concluído
LIN-000999,PED-00531,2024-05-12,CLI-0118,Bolsa para Portátil,Acessórios,2,27.90,0,Cartão de débito,Guimarães,Norte,Concluído
LIN-001000,PED-00532,2025-10-11,CLI-0076,Carregador USB-C,Eletrónica,2,29.90,0,Cartão de crédito,Braga,Norte,Concluído
LIN-001001,PED-00533,2025-05-28,CLI-0109,Suporte para Portátil,Acessórios,1,34.90,5,Dinheiro,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-001002,PED-00533,2025-05-28,CLI-0109,Rato Sem Fios,Eletrónica,3,24.15,0,Dinheiro,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-001003,PED-00534,2025-12-23,CLI-0063,Webcam Full HD,Eletrónica,1,54.90,5,MB WAY,Leiria,Centro,Cancelado
LIN-001004,PED-00534,2025-12-23,CLI-0063,Auriculares Bluetooth,Eletrónica,4,41.10,10,MB WAY,Leiria,Centro,Cancelado
LIN-001005,PED-00534,2025-12-23,CLI-0063,Rato Sem Fios,Eletrónica,1,24.15,10,MB WAY,Leiria,Centro,Cancelado
LIN-001006,PED-00535,2025-12-08,CLI-0167,Webcam Full HD,Eletrónica,3,54.90,0,Dinheiro,Funchal,Ilhas,Concluído
LIN-001007,PED-00535,2025-12-08,CLI-0167,Hub USB-C,Eletrónica,1,43.55,5,Dinheiro,Funchal,Ilhas,Concluído
LIN-001008,PED-00535,2025-12-08,CLI-0167,Teclado Mecânico,Eletrónica,2,77.50,5,Dinheiro,Funchal,Ilhas,Concluído
LIN-001009,PED-00536,2024-06-03,CLI-0395,Mochila Executiva,Acessórios,1,49.90,0,Cartão de crédito,Albufeira,Algarve,Concluído
LIN-001010,PED-00537,2025-01-10,CLI-0222,Marcadores Coloridos,Papelaria,3,9.17,0,Transferência,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-001011,PED-00537,2025-01-10,CLI-0222,"Monitor 24""",Eletrónica,1,179.90,0,Transferência,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-001012,PED-00538,2025-03-15,CLI-0217,,Acessórios,1,35.95,0,Cartão de débito,Porto,Norte,Concluído
LIN-001013,PED-00539,2024-12-22,CLI-0115,Organizador de Mesa,Casa e Escritório,1,14.90,0,MB WAY,Cascais,Lisboa e Vale do Tejo,Cancelado
LIN-001014,PED-00539,2024-12-22,CLI-0115,Rato Sem Fios,Eletrónica,3,24.90,0,MB WAY,Cascais,Lisboa e Vale do Tejo,Cancelado
LIN-001015,PED-00540,2024-04-26,CLI-0154,Rato Sem Fios,Eletrónica,4,25.65,0,Cartão de débito,Faro,Algarve,Concluído
LIN-001016,PED-00541,2024-12-03,CLI-0049,Almofada Ergonómica,Casa e Escritório,1,33.89,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001017,PED-00542,2025-07-25,CLI-0237,Pack Canetas Gel,Papelaria,1,4.90,5,Cartão de crédito,Guimarães,Norte,Concluído
LIN-001018,PED-00543,2024-12-15,CLI-0414,Carregador USB-C,Eletrónica,1,30.80,0,Dinheiro,Coimbra,Centro,Concluído
LIN-001019,PED-00544,2025-06-04,CLI-0223,Bolsa para Portátil,Acessórios,1,27.90,10,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001020,PED-00545,2025-12-15,CLI-0309,Mochila Executiva,Acessórios,1,49.90,0,Cartão de crédito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-001021,PED-00545,2025-12-15,CLI-0309,Pack Canetas Gel,Papelaria,1,4.75,10,Cartão de crédito,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-001022,PED-00546,2024-06-12,CLI-0014,,Casa e Escritório,1,27.90,5,MB WAY,Guimarães,Norte,Concluído
LIN-001023,PED-00547,2024-05-11,CLI-0217,Bolsa para Portátil,Acessórios,1,27.90,0,Cartão de crédito,Porto,Norte,Concluído
LIN-001024,PED-00547,2024-05-11,CLI-0217,Extensão Elétrica,Casa e Escritório,1,19.47,10,Cartão de crédito,Porto,Norte,Concluído
LIN-001025,PED-00548,2024-11-14,CLI-0171,Bolsa para Portátil,Acessórios,1,27.90,5,MB WAY,Porto,Norte,Concluído
LIN-001026,PED-00548,2024-11-14,CLI-0171,Almofada Ergonómica,Casa e Escritório,2,33.89,15,MB WAY,Porto,Norte,Concluído
LIN-001027,PED-00548,2024-11-14,CLI-0171,Candeeiro de Mesa,Casa e Escritório,3,27.90,0,MB WAY,Porto,Norte,Concluído
LIN-001028,PED-00548,2024-11-14,CLI-0171,Pack Canetas Gel,Papelaria,1,4.75,5,MB WAY,Porto,Norte,Concluído
LIN-001029,PED-00549,2024-09-25,CLI-0033,Extensão Elétrica,Casa e Escritório,4,18.90,0,MB WAY,Coimbra,Centro,Concluído
LIN-001030,PED-00550,2024-12-08,CLI-0083,Coluna Bluetooth,Eletrónica,2,69.90,15,Cartão de crédito,Coimbra,Centro,Concluído
LIN-001031,PED-00551,2025-10-16,CLI-0367,Suporte para Portátil,Acessórios,3,34.90,5,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001032,PED-00551,2025-10-16,CLI-0367,Marcadores Coloridos,Papelaria,1,8.63,5,Cartão de crédito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001033,PED-00552,2024-04-26,CLI-0103,Bolsa para Portátil,Acessórios,1,27.06,15,Cartão de débito,Braga,Norte,Concluído
LIN-001034,PED-00552,2024-04-26,CLI-0103,Pack Canetas Gel,Papelaria,1,4.90,0,Cartão de débito,Braga,Norte,Concluído
LIN-001035,PED-00552,2024-04-26,CLI-0103,Coluna Bluetooth,Eletrónica,1,72.00,0,Cartão de débito,Braga,Norte,Concluído
LIN-001036,PED-00553,2024-03-04,CLI-0221,Agenda Semanal,Papelaria,2,13.29,0,Cartão de crédito,Braga,Norte,Concluído
LIN-001037,PED-00553,2024-03-04,CLI-0221,Marcadores Coloridos,Papelaria,1,9.17,5,Cartão de crédito,Braga,Norte,Concluído
LIN-001038,PED-00554,2024-04-06,CLI-0026,"Monitor 24""",Eletrónica,3,174.50,0,Cartão de débito,Portimão,Algarve,Concluído
LIN-001039,PED-00554,2024-04-06,CLI-0026,Extensão Elétrica,Casa e Escritório,1,18.33,10,Cartão de débito,Portimão,Algarve,Concluído
LIN-001040,PED-00554,2024-04-06,CLI-0026,Almofada Ergonómica,Casa e Escritório,4,32.90,5,Cartão de débito,Portimão,Algarve,Concluído
LIN-001041,PED-00555,2025-06-29,CLI-0391,Agenda Semanal,Papelaria,1,12.90,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001042,PED-00555,2025-06-29,CLI-0391,Webcam Full HD,Eletrónica,1,53.25,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001043,PED-00556,2025-09-16,CLI-0175,Suporte para Portátil,Acessórios,2,34.90,0,Cartão de crédito,Coimbra,Centro,Concluído
LIN-001044,PED-00556,2025-09-16,CLI-0175,Marcadores Coloridos,Papelaria,2,8.90,5,Cartão de crédito,Coimbra,Centro,Concluído
LIN-001045,PED-00557,2024-05-03,CLI-0220,Marcadores Coloridos,Papelaria,1,8.63,5,Cartão de débito,Leiria,Centro,Concluído
LIN-001046,PED-00557,2024-05-03,CLI-0220,Auriculares Bluetooth,Eletrónica,1,38.70,0,Cartão de débito,Leiria,Centro,Concluído
LIN-001047,PED-00557,2024-05-03,CLI-0220,Garrafa Térmica,Acessórios,1,21.90,0,Cartão de débito,Leiria,Centro,Concluído
LIN-001048,PED-00558,2024-11-15,CLI-0019,Organizador de Mesa,Casa e Escritório,5,14.90,5,MB WAY,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001049,PED-00559,2025-06-10,CLI-0284,Caderno A5,Papelaria,3,6.70,10,MB WAY,Albufeira,Algarve,Concluído
LIN-001050,PED-00560,2025-06-24,CLI-0229,Garrafa Térmica,Acessórios,3,21.90,5,Transferência,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001051,PED-00560,2025-06-24,CLI-0229,Marcadores Coloridos,Papelaria,3,8.63,0,Transferência,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001052,PED-00561,2024-10-08,CLI-0372,Hub USB-C,Eletrónica,1,44.90,0,Transferência,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-001053,PED-00561,2024-10-08,CLI-0372,Rato Sem Fios,Eletrónica,2,24.90,0,Transferência,Setúbal,Lisboa e Vale do Tejo,Concluído
LIN-001054,PED-00562,2025-11-07,CLI-0277,Organizador de Mesa,Casa e Escritório,2,14.90,0,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-001055,PED-00562,2025-11-07,CLI-0277,"Monitor 24""",Eletrónica,1,174.50,0,Cartão de crédito,Sintra,Lisboa e Vale do Tejo,Concluído
LIN-001056,PED-00563,2025-05-19,CLI-0064,Coluna Bluetooth,Eletrónica,3,72.00,0,Cartão de débito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001057,PED-00564,2025-11-09,CLI-0322,Almofada Ergonómica,Casa e Escritório,2,32.90,5,Transferência,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001058,PED-00565,2024-07-31,CLI-0168,Webcam Full HD,Eletrónica,3,53.25,0,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001059,PED-00565,2024-07-31,CLI-0168,Suporte para Portátil,Acessórios,1,34.90,0,Cartão de crédito,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001060,PED-00566,2024-12-14,CLI-0190,Caderno A5,Papelaria,1,6.50,20,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001061,PED-00566,2024-12-14,CLI-0190,Almofada Ergonómica,Casa e Escritório,2,32.90,10,Cartão de débito,Cascais,Lisboa e Vale do Tejo,Concluído
LIN-001062,PED-00567,2024-11-29,CLI-0084,Organizador de Mesa,Casa e Escritório,3,14.45,10,Cartão de crédito,Braga,Norte,Concluído
LIN-001063,PED-00568,2024-12-18,CLI-0017,Extensão Elétrica,Casa e Escritório,1,18.90,0,Dinheiro,Évora,Alentejo,Concluído
LIN-001064,PED-00568,2024-12-18,CLI-0017,Suporte para Portátil,Acessórios,1,34.90,0,Dinheiro,Évora,Alentejo,Concluído
LIN-001065,PED-00568,2024-12-18,CLI-0017,"Monitor 24""",Eletrónica,1,179.90,5,Dinheiro,Évora,Alentejo,Concluído
LIN-001066,PED-00568,2024-12-18,CLI-0017,Candeeiro de Mesa,Casa e Escritório,3,27.90,10,Dinheiro,Évora,Alentejo,Concluído
LIN-001067,PED-00569,2024-12-01,CLI-0157,"Monitor 24""",Eletrónica,1,174.50,5,Cartão de crédito,Albufeira,Algarve,Concluído
LIN-001068,PED-00569,2024-12-01,CLI-0157,Candeeiro de Mesa,Casa e Escritório,2,28.74,5,Cartão de crédito,Albufeira,Algarve,Concluído
LIN-001069,PED-00570,2024-10-10,CLI-0194,Organizador de Mesa,Casa e Escritório,2,14.90,0,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
LIN-001070,PED-00570,2024-10-10,CLI-0194,Garrafa Térmica,Acessórios,2,21.24,5,MB WAY,Lisboa,Lisboa e Vale do Tejo,Concluído
